fips	state	county	percent_less_than_18_years_of_age	percent_65_and_over
21219	Kentucky	Todd	26.72406791	16.09942328
21221	Kentucky	Trigg	21.89442054	22.25636823
21223	Kentucky	Trimble	22.18438051	17.48678802
21225	Kentucky	Union	18.57980007	16.58048949
21227	Kentucky	Warren	22.93012555	12.87176987
21229	Kentucky	Washington	23.81661701	18.00728236
21231	Kentucky	Wayne	20.39769396	21.03771741
21233	Kentucky	Webster	23.51460606	17.41285943
21235	Kentucky	Whitley	25.24695105	15.94558799
21237	Kentucky	Wolfe	22.99010729	19.33955692
21239	Kentucky	Woodford	22.0404779	18.79923115
22000	Louisiana		23.51762176	15.41708995
22001	Louisiana	Acadia	25.84659913	15.26129603
22003	Louisiana	Allen	22.04256981	15.01269283
22005	Louisiana	Ascension	26.7670367	11.81821099
22007	Louisiana	Assumption	21.48878924	18.02690583
22009	Louisiana	Avoyelles	23.5900351	16.92946468
22011	Louisiana	Beauregard	24.61009852	15.75980458
22013	Louisiana	Bienville	22.36248873	20.9272618
22015	Louisiana	Bossier	24.83704839	14.34131383
22017	Louisiana	Caddo	23.68538049	17.12730835
22019	Louisiana	Calcasieu	24.89562409	14.7982394
22021	Louisiana	Caldwell	23.14257028	17.76104418
22023	Louisiana	Cameron	22.11538462	16.48966705
22025	Louisiana	Catahoula	21.36761033	17.47502082
22027	Louisiana	Claiborne	18.08830908	19.10436528
22029	Louisiana	Concordia	23.96280401	17.26445943
22031	Louisiana	De Soto	23.9502843	17.85245663
22033	Louisiana	East Baton Rouge	22.66144468	14.1800996
22035	Louisiana	East Carroll	24.64118232	14.76481455
22037	Louisiana	East Feliciana	18.27505828	17.72079772
22039	Louisiana	Evangeline	25.04859014	15.33056245
22041	Louisiana	Franklin	25.57054971	17.88549315
22043	Louisiana	Grant	21.10132551	15.21216974
22045	Louisiana	Iberia	25.82709576	14.98146347
22047	Louisiana	Iberville	20.60756089	15.83386816
22049	Louisiana	Jackson	21.94692492	19.90944535
22051	Louisiana	Jefferson	21.99234652	17.12471576
22053	Louisiana	Jefferson Davis	25.70134887	16.33525426
22055	Louisiana	Lafayette	23.62201481	13.20814558
22057	Louisiana	Lafourche	23.23090251	15.45940988
22059	Louisiana	La Salle	22.92015821	16.92029228
22061	Louisiana	Lincoln	20.02712094	13.55199593
22063	Louisiana	Livingston	25.58986007	13.19939527
22065	Louisiana	Madison	23.7344324	14.38939163
22067	Louisiana	Morehouse	24.15938263	18.75344515
22069	Louisiana	Natchitoches	23.44344137	16.59380739
22071	Louisiana	Orleans	19.97053754	14.77215183
22073	Louisiana	Ouachita	24.87586988	14.79009549
22075	Louisiana	Plaquemines	25.87782999	13.42588637
22077	Louisiana	Pointe Coupee	21.84594348	20.5834093
22079	Louisiana	Rapides	24.70090838	16.3715323
22081	Louisiana	Red River	23.35731981	19.09873776
22083	Louisiana	Richland	23.30625991	17.55150555
22085	Louisiana	Sabine	23.58521971	20.72237017
22087	Louisiana	St. Bernard	26.62614242	11.42954988
22089	Louisiana	St. Charles	24.43692203	13.56682237
22091	Louisiana	St. Helena	21.05827324	19.93763399
22093	Louisiana	St. James	22.56975805	17.16024148
22095	Louisiana	St. John the Baptist	24.58549463	14.22749166
22097	Louisiana	St. Landry	26.85950413	16.10361993
22099	Louisiana	St. Martin	24.20320397	15.02582943
22101	Louisiana	St. Mary	23.83774662	16.55884598
22103	Louisiana	St. Tammany	23.98851657	16.92837578
22105	Louisiana	Tangipahoa	24.48926198	14.37466829
22107	Louisiana	Tensas	22.90452712	24.40609592
22109	Louisiana	Terrebonne	25.30151953	14.39727619
22111	Louisiana	Union	21.8898343	20.55530676
22113	Louisiana	Vermilion	25.45378573	15.22981782
22115	Louisiana	Vernon	24.8239869	12.19607041
22117	Louisiana	Washington	24.11231806	17.93611266
22119	Louisiana	Webster	22.63003248	19.75875045
22121	Louisiana	West Baton Rouge	24.44848072	13.64891967
22123	Louisiana	West Carroll	23.06501548	19.03114187
22125	Louisiana	West Feliciana	16.17076326	15.02587322
22127	Louisiana	Winn	20.99900948	18.5793123
23000	Maine		18.70914911	20.62150143
23001	Maine	Androscoggin	21.66810613	17.72954801
23003	Maine	Aroostook	18.21757983	24.13315254
23005	Maine	Cumberland	18.66622155	18.44990922
23007	Maine	Franklin	17.51011807	22.42699936
23009	Maine	Hancock	17.08416194	24.61002354
23011	Maine	Kennebec	19.3032609	19.94544695
23013	Maine	Knox	17.80443036	25.28726962
23015	Maine	Lincoln	16.6880205	27.71533399
23017	Maine	Oxford	18.43868236	21.66510466
23019	Maine	Penobscot	18.13019537	18.66627839
23021	Maine	Piscataquis	16.83333333	26.7202381
23023	Maine	Sagadahoc	19.13621822	22.11651793
23025	Maine	Somerset	18.99509804	20.81356736
23027	Maine	Waldo	18.37809241	22.48450648
23029	Maine	Washington	18.85677993	24.4109241
23031	Maine	York	18.70008583	20.47869116
24000	Maryland		22.17790074	15.40922479
24001	Maryland	Allegany	17.35963367	20.2888341
24003	Maryland	Anne Arundel	22.23960169	14.67802948
24005	Maryland	Baltimore	21.59878131	17.17825625
24009	Maryland	Calvert	23.15141898	14.8766888
24011	Maryland	Caroline	23.74189287	16.24429498
24013	Maryland	Carroll	21.68985151	16.84864246
24015	Maryland	Cecil	22.62851808	15.74115496
24017	Maryland	Charles	23.96426073	12.50626923
24019	Maryland	Dorchester	21.10131883	21.59822489
24021	Maryland	Frederick	23.1490174	14.46207285
24023	Maryland	Garrett	18.60576758	22.37081233
24025	Maryland	Harford	22.18297658	16.19493141
24027	Maryland	Howard	24.36385351	13.80864862
24029	Maryland	Kent	15.81798483	26.70897178
24031	Maryland	Montgomery	23.21514925	15.53497307
24033	Maryland	Prince George's	22.24779723	13.26283284
24035	Maryland	Queen Anne's	21.53190981	18.82947603
24037	Maryland	St. Mary's	24.17453668	13.07427395
24039	Maryland	Somerset	17.0788705	16.9503408
24041	Maryland	Talbot	18.16435836	29.22527591
24043	Maryland	Washington	21.84448008	17.23096087
24045	Maryland	Wicomico	22.01269441	15.89030476
24047	Maryland	Worcester	17.17963067	27.82741254
24510	Maryland	Baltimore City	20.44448502	14.00625731
25000	Massachusetts		19.80336849	16.50355563
25001	Massachusetts	Barnstable	15.07499543	30.59748
25003	Massachusetts	Berkshire	16.90727198	23.26748346
25005	Massachusetts	Bristol	20.58412615	16.92558092
25007	Massachusetts	Dukes	17.53112033	24.31420009
25009	Massachusetts	Essex	21.31038478	17.04901611
25011	Massachusetts	Franklin	17.48375914	22.01710751
25013	Massachusetts	Hampden	21.5005761	16.80442001
25015	Massachusetts	Hampshire	14.6812928	17.23404915
25017	Massachusetts	Middlesex	19.74535429	15.25892511
25019	Massachusetts	Nantucket	21.17065419	14.83181778
25021	Massachusetts	Norfolk	20.94577736	16.85341968
25023	Massachusetts	Plymouth	21.35749191	18.11584693
25025	Massachusetts	Suffolk	16.61055036	11.9728412
25027	Massachusetts	Worcester	21.03078936	15.64418618
26000	Michigan		21.65552628	17.17305519
26001	Michigan	Alcona	12.7581548	35.8328508
26003	Michigan	Alger	14.94998351	25.66780257
26005	Michigan	Allegan	24.1819871	16.54691589
26007	Michigan	Alpena	18.48025388	23.43794076
26009	Michigan	Antrim	18.14252087	27.14316285
26011	Michigan	Arenac	18.16368593	24.91190745
26013	Michigan	Baraga	17.51201923	22.11538462
26015	Michigan	Barry	22.09722518	18.40181827
26017	Michigan	Bay	20.28809792	20.39490777
26019	Michigan	Benzie	18.2448037	26.1307948
26021	Michigan	Berrien	21.77940976	19.72349991
26023	Michigan	Branch	23.17867131	18.1834854
26025	Michigan	Calhoun	22.90258538	17.83592466
26027	Michigan	Cass	20.61061313	21.02878826
26029	Michigan	Charlevoix	18.88050602	24.38271605
26031	Michigan	Cheboygan	16.38137961	27.25770275
26033	Michigan	Chippewa	18.33035691	17.97052003
26035	Michigan	Clare	19.80687323	23.86773743
26037	Michigan	Clinton	22.38188877	16.94398225
26039	Michigan	Crawford	17.8836055	25.68160564
26041	Michigan	Delta	19.66979948	24.16543492
26043	Michigan	Dickinson	20.29310956	22.08564788
26045	Michigan	Eaton	20.6799847	18.57847868
26047	Michigan	Emmet	19.13954606	22.53212442
26049	Michigan	Genesee	22.49982796	17.48277184
26051	Michigan	Gladwin	18.77886095	26.71587007
26053	Michigan	Gogebic	15.62665607	25.87440382
26055	Michigan	Grand Traverse	20.23268124	19.90537198
26057	Michigan	Gratiot	19.59161556	17.50289416
26059	Michigan	Hillsdale	21.84965792	19.61791515
26061	Michigan	Houghton	19.97846434	17.49910268
26063	Michigan	Huron	19.26779182	25.06898543
26065	Michigan	Ingham	19.95183357	13.47942679
26067	Michigan	Ionia	22.23485438	14.75938327
26069	Michigan	Iosco	16.38291934	29.58813444
26071	Michigan	Iron	16.60519924	30.60178106
26073	Michigan	Isabella	17.21323092	12.62577591
26075	Michigan	Jackson	21.44966409	17.80724454
26077	Michigan	Kalamazoo	21.63740703	14.96205686
26079	Michigan	Kalkaska	20.99977558	20.34896768
26081	Michigan	Kent	24.13771479	13.65829186
26083	Michigan	Keweenaw	14.813062	36.77236157
26085	Michigan	Lake	16.18550627	28.62553657
26087	Michigan	Lapeer	20.64683964	18.13400282
26089	Michigan	Leelanau	16.05862893	30.92721926
26091	Michigan	Lenawee	21.07850121	18.97400932
26093	Michigan	Livingston	21.24001171	17.21541229
26095	Michigan	Luce	16.50485437	20.56342512
26097	Michigan	Mackinac	15.74116993	28.04301474
26099	Michigan	Macomb	21.03539375	16.99165142
26101	Michigan	Manistee	17.38421396	25.75831703
26103	Michigan	Marquette	18.10692164	19.12171508
26105	Michigan	Mason	20.2371134	23.55326461
26107	Michigan	Mecosta	18.35572396	18.31438742
26109	Michigan	Menominee	18.19170691	24.59208981
26111	Michigan	Midland	21.24649978	18.35859102
26113	Michigan	Missaukee	22.98683253	20.50552505
26115	Michigan	Monroe	21.39937117	18.12163069
26117	Michigan	Montcalm	22.23142821	17.50093797
26119	Michigan	Montmorency	15.00269833	32.29357798
26121	Michigan	Muskegon	23.09030578	17.00808812
26123	Michigan	Newaygo	22.54765606	19.1381003
26125	Michigan	Oakland	20.96813773	16.79850953
26127	Michigan	Oceana	22.83568075	20.57840376
26129	Michigan	Ogemaw	18.51851852	25.84001527
26131	Michigan	Ontonagon	12.70060397	36.18636756
26133	Michigan	Osceola	22.316953	21.19446468
26135	Michigan	Oscoda	19.45384244	27.21121315
26137	Michigan	Otsego	21.11899453	21.13521184
26139	Michigan	Ottawa	24.02700228	14.9717378
26141	Michigan	Presque Isle	16.01507301	31.40995447
26143	Michigan	Roscommon	14.71277843	32.54479987
26145	Michigan	Saginaw	21.34538784	19.27830189
26147	Michigan	St. Clair	20.79303614	18.84182582
26149	Michigan	St. Joseph	24.42049047	17.99223498
26151	Michigan	Sanilac	21.40498276	21.41469574
26153	Michigan	Schoolcraft	16.98066435	26.7972236
26155	Michigan	Shiawassee	21.1520413	18.36432426
26157	Michigan	Tuscola	20.43567675	20.25097113
26159	Michigan	Van Buren	23.21864065	18.11446294
26161	Michigan	Washtenaw	18.58190709	13.84962921
26163	Michigan	Wayne	23.61723321	15.42591253
26165	Michigan	Wexford	23.19070101	19.08802964
27000	Minnesota		23.21463992	15.85766556
27001	Minnesota	Aitkin	16.71487863	33.02100365
27003	Minnesota	Anoka	23.85327843	14.05035994
27005	Minnesota	Becker	24.41302261	20.51729656
27007	Minnesota	Beltrami	25.12220633	16.11202425
27009	Minnesota	Benton	25.29288445	14.08065113
27011	Minnesota	Big Stone	21.08639006	26.53838445
27013	Minnesota	Blue Earth	19.64494935	13.89354413
27015	Minnesota	Brown	21.87885787	20.87929593
27017	Minnesota	Carlton	22.44049446	17.12196892
27019	Minnesota	Carver	26.75106952	12.01630115
27021	Minnesota	Cass	21.14909042	25.94600088
27023	Minnesota	Chippewa	23.54914458	21.18416639
27025	Minnesota	Chisago	22.76206144	15.40002146
27027	Minnesota	Clay	24.71112501	13.1545618
27029	Minnesota	Clearwater	24.80136209	20.22701476
27031	Minnesota	Cook	15.77971445	28.55553495
27033	Minnesota	Cottonwood	24.43912388	22.80748426
27035	Minnesota	Crow Wing	21.65698346	22.42136572
27037	Minnesota	Dakota	24.36845211	14.16989679
27039	Minnesota	Dodge	25.78522716	14.71520507
27041	Minnesota	Douglas	21.55199663	22.78737752
27043	Minnesota	Faribault	22.1616514	22.82308475
27045	Minnesota	Fillmore	24.650964	20.93741096
27047	Minnesota	Freeborn	21.932072	22.14557877
27049	Minnesota	Goodhue	22.18175549	19.66252182
27051	Minnesota	Grant	22.65404418	23.26856004
27053	Minnesota	Hennepin	21.9576665	14.03716608
27055	Minnesota	Houston	21.71923781	21.48778125
27057	Minnesota	Hubbard	21.15600975	25.04687793
27059	Minnesota	Isanti	23.50748136	16.07366261
27061	Minnesota	Itasca	20.77236854	23.48363927
27063	Minnesota	Jackson	21.59217032	22.36908486
27065	Minnesota	Kanabec	21.5339051	20.50965632
27067	Minnesota	Kandiyohi	24.53389336	18.8099405
27069	Minnesota	Kittson	21.39830509	24.38794727
27071	Minnesota	Koochiching	18.2073955	25.55466238
27073	Minnesota	Lac qui Parle	20.15620306	27.54580955
27075	Minnesota	Lake	18.81215988	26.03677988
27077	Minnesota	Lake of the Woods	19.0260777	24.24161788
27079	Minnesota	Le Sueur	23.89274935	17.50193023
27081	Minnesota	Lincoln	23.40913097	24.81931958
27083	Minnesota	Lyon	25.81060517	15.84142963
27085	Minnesota	McLeod	23.00894823	18.7216012
27087	Minnesota	Mahnomen	31.67240442	17.2313825
27089	Minnesota	Marshall	22.98189563	21.46964856
27091	Minnesota	Martin	21.7639626	23.50265353
27093	Minnesota	Meeker	24.17354479	20.02506374
27095	Minnesota	Mille Lacs	24.07131107	18.31363097
27097	Minnesota	Morrison	23.39835389	19.55741807
27099	Minnesota	Mower	25.22556297	18.34495514
27101	Minnesota	Murray	21.93088449	25.50749154
27103	Minnesota	Nicollet	22.16540035	16.24196376
27105	Minnesota	Nobles	27.38551359	16.35194308
27107	Minnesota	Norman	24.07722008	21.0965251
27109	Minnesota	Olmsted	24.4808897	15.53139618
27111	Minnesota	Otter Tail	21.90199279	23.79106305
27113	Minnesota	Pennington	22.74650868	18.28184511
27115	Minnesota	Pine	19.58755893	20.68310552
27117	Minnesota	Pipestone	25.82071405	20.95722339
27119	Minnesota	Polk	24.19677123	17.97075708
27121	Minnesota	Pope	20.77137965	24.42101469
27123	Minnesota	Ramsey	23.30601043	14.41776776
27125	Minnesota	Red Lake	24.15603901	20.93023256
27127	Minnesota	Redwood	24.77539511	21.1489278
27129	Minnesota	Renville	23.16589105	20.80481796
27131	Minnesota	Rice	21.85259234	15.40820468
27133	Minnesota	Rock	25.57892501	19.83216486
27135	Minnesota	Roseau	24.0990099	17.49834984
27137	Minnesota	St. Louis	19.02890555	19.39785937
27139	Minnesota	Scott	27.45129969	10.87996417
27141	Minnesota	Sherburne	26.48277729	11.33325003
27143	Minnesota	Sibley	23.56933724	18.33910035
27145	Minnesota	Stearns	23.04528558	15.11968152
27147	Minnesota	Steele	24.89742684	17.63714915
27149	Minnesota	Stevens	21.01917359	17.28698862
27151	Minnesota	Swift	23.13536651	21.87265918
27153	Minnesota	Todd	23.80603694	21.53608331
27155	Minnesota	Traverse	20.94921403	25.15114873
27157	Minnesota	Wabasha	21.76946177	21.82028182
27159	Minnesota	Wadena	25.64437668	21.03390692
27161	Minnesota	Waseca	23.17693007	18.190573
27163	Minnesota	Washington	24.56703485	15.00997296
27165	Minnesota	Watonwan	24.43533698	19.95446266
27167	Minnesota	Wilkin	22.4176527	19.18771986
27169	Minnesota	Winona	18.01869159	16.9818003
27171	Minnesota	Wright	27.87185825	12.62568849
27173	Minnesota	Yellow Medicine	23.51199592	20.22460439
28000	Mississippi		23.64419577	15.88716671
28001	Mississippi	Adams	20.06604258	18.83175173
28003	Mississippi	Alcorn	22.76506432	18.45091402
28005	Mississippi	Amite	20.49326627	23.49505111
28007	Mississippi	Attala	25.16199292	19.17233869
28009	Mississippi	Benton	21.67815258	18.70390521
28011	Mississippi	Bolivar	24.29068394	15.80123193
28013	Mississippi	Calhoun	23.3859795	18.92490995
28015	Mississippi	Carroll	18.56523055	23.69084855
28017	Mississippi	Chickasaw	24.82674276	17.22671947
28019	Mississippi	Choctaw	21.70814206	21.56317951
28021	Mississippi	Claiborne	20.97311709	16.3519218
28023	Mississippi	Clarke	22.02640349	20.44347603
28025	Mississippi	Clay	22.55235737	18.4669349
28027	Mississippi	Coahoma	26.97100937	15.43220788
28029	Mississippi	Copiah	22.96535052	17.64005185
28031	Mississippi	Covington	24.60616348	16.89386305
28033	Mississippi	DeSoto	25.6641447	12.89443465
28035	Mississippi	Forrest	23.13156352	13.57748281
28037	Mississippi	Franklin	23.18952234	19.94093477
28039	Mississippi	George	26.35051546	14.48659794
28041	Mississippi	Greene	19.52745473	14.86824673
28043	Mississippi	Grenada	23.93730705	17.78199953
28045	Mississippi	Hancock	20.52647146	19.82296024
28047	Mississippi	Harrison	23.9128962	14.95475442
28049	Mississippi	Hinds	24.06183436	14.06288884
28051	Mississippi	Holmes	25.34332085	15.04937011
28053	Mississippi	Humphreys	26.00217997	16.97953252
28055	Mississippi	Issaquena	11.62079511	16.66666667
28057	Mississippi	Itawamba	21.66943063	17.65531318
28059	Mississippi	Jackson	23.32265472	15.85809306
28061	Mississippi	Jasper	22.49817385	20.40418797
28063	Mississippi	Jefferson	22.61469181	16.87306502
28065	Mississippi	Jefferson Davis	19.71693075	22.69894962
28067	Mississippi	Jones	25.08873665	16.91035772
28069	Mississippi	Kemper	18.16096539	20.19547223
28071	Mississippi	Lafayette	18.10267735	12.64577592
28073	Mississippi	Lamar	24.73777764	13.77648246
28075	Mississippi	Lauderdale	23.41569632	17.35597541
28077	Mississippi	Lawrence	24.44801285	17.98474508
28079	Mississippi	Leake	25.63370382	16.3379168
28081	Mississippi	Lee	25.28344405	14.78603789
28083	Mississippi	Leflore	27.55627788	14.42304367
28085	Mississippi	Lincoln	23.51118258	17.19339278
28087	Mississippi	Lowndes	23.57033769	15.86967589
28089	Mississippi	Madison	25.00615356	13.2945186
28091	Mississippi	Marion	23.13574752	18.57576371
28093	Mississippi	Marshall	20.97261008	17.52841951
28095	Mississippi	Monroe	22.64649646	19.20762569
28097	Mississippi	Montgomery	22.58804749	21.64022748
28099	Mississippi	Neshoba	27.82832618	15.82145923
28101	Mississippi	Newton	25.2156881	16.71874271
28103	Mississippi	Noxubee	24.38538206	16.36449929
28105	Mississippi	Oktibbeha	17.80076211	11.51232888
28107	Mississippi	Panola	24.76154251	15.73819416
28109	Mississippi	Pearl River	22.59916587	18.76794194
28111	Mississippi	Perry	22.49601878	18.26334758
28113	Mississippi	Pike	25.89287971	17.27118773
28115	Mississippi	Pontotoc	26.56048754	14.96246034
28117	Mississippi	Prentiss	22.16077425	18.18289552
28119	Mississippi	Quitman	22.79109346	17.35923982
28121	Mississippi	Rankin	23.17773648	15.29479799
28123	Mississippi	Scott	26.73666349	15.05992152
28125	Mississippi	Sharkey	24.12611378	19.14553347
28127	Mississippi	Simpson	23.63405337	17.58726362
28129	Mississippi	Smith	23.0783652	19.61004874
28131	Mississippi	Stone	21.14655126	15.98012502
28133	Mississippi	Sunflower	22.12551001	13.67009909
28135	Mississippi	Tallahatchie	19.6396654	14.94244656
28137	Mississippi	Tate	22.73027574	16.68695017
28139	Mississippi	Tippah	24.45101159	16.53557627
28141	Mississippi	Tishomingo	21.47630307	20.40197389
28143	Mississippi	Tunica	29.27393403	12.21842317
28145	Mississippi	Union	24.92134517	16.72726002
28147	Mississippi	Walthall	22.82060145	19.63359834
28149	Mississippi	Warren	23.88253638	16.59953223
28151	Mississippi	Washington	25.76614961	15.84448439
28153	Mississippi	Wayne	24.46053798	17.1100601
28155	Mississippi	Webster	23.70249285	17.75643645
28157	Mississippi	Wilkinson	21.23521383	17.20882621
28159	Mississippi	Winston	22.64794935	19.97247454
28161	Mississippi	Yalobusha	22.40154939	19.96449322
28163	Mississippi	Yazoo	21.97323704	13.31775701
29000	Missouri		22.47352954	16.87704401
29001	Missouri	Adair	18.37089072	14.81905363
29003	Missouri	Andrew	22.91134208	18.47560629
29005	Missouri	Atchison	20.05414813	25.43028428
29007	Missouri	Audrain	22.87520119	17.86990146
29009	Missouri	Barry	22.68572702	20.58741571
29011	Missouri	Barton	23.31751144	20.53737922
29013	Missouri	Bates	23.31495098	19.3872549
29015	Missouri	Benton	17.26320158	30.80713767
29017	Missouri	Bollinger	21.18497822	20.56044046
29019	Missouri	Boone	20.31332463	12.25410405
29021	Missouri	Buchanan	22.5051089	16.11701347
29023	Missouri	Butler	23.48085086	18.81141678
29025	Missouri	Caldwell	23.77031181	19.78480457
29027	Missouri	Callaway	20.94276994	16.27124685
29029	Missouri	Camden	17.7038088	28.16763069
29031	Missouri	Cape Girardeau	21.30204564	16.86157988
29033	Missouri	Carroll	23.04700904	21.80029738
29035	Missouri	Carter	23.45556657	19.93723158
29037	Missouri	Cass	24.17154182	16.85690874
29039	Missouri	Cedar	24.08048006	23.35333569
29041	Missouri	Chariton	22.7888874	23.64783251
29043	Missouri	Christian	25.27505375	15.71686422
29045	Missouri	Clark	22.87342882	20.79801228
29047	Missouri	Clay	24.08053092	14.11361192
29049	Missouri	Clinton	23.48803127	18.08988764
29051	Missouri	Cole	22.27459764	16.58159279
29053	Missouri	Cooper	21.37135716	17.92308129
29055	Missouri	Crawford	22.64891264	19.66439871
29057	Missouri	Dade	20.58396089	23.64909499
29059	Missouri	Dallas	23.61889989	20.27204391
29061	Missouri	Daviess	25.45410802	20.4378684
29063	Missouri	DeKalb	17.2050673	16.6429137
29065	Missouri	Dent	22.4143514	21.75377242
29067	Missouri	Douglas	21.827563	24.33261048
29069	Missouri	Dunklin	25.57862896	18.72004894
29071	Missouri	Franklin	22.97964696	17.36085656
29073	Missouri	Gasconade	20.59843591	22.74056443
29075	Missouri	Gentry	24.74351237	19.87024744
29077	Missouri	Greene	20.88119127	16.47180935
29079	Missouri	Grundy	23.97619528	21.58563647
29081	Missouri	Harrison	24.17399572	22.4625624
29083	Missouri	Henry	22.00348752	21.74192364
29085	Missouri	Hickory	17.17320433	32.77947208
29087	Missouri	Holt	20.7311535	25.11353315
29089	Missouri	Howard	21.69280852	19.26605505
29091	Missouri	Howell	23.80477094	19.84229963
29093	Missouri	Iron	20.9393731	21.3913727
29095	Missouri	Jackson	23.55809666	14.9441602
29097	Missouri	Jasper	24.97347392	15.63629431
29099	Missouri	Jefferson	23.15965892	14.9928459
29101	Missouri	Johnson	21.31514203	12.6556326
29103	Missouri	Knox	23.23283507	22.06739296
29105	Missouri	Laclede	24.71648979	17.84504242
29107	Missouri	Lafayette	22.91858396	18.86618811
29109	Missouri	Lawrence	25.2013869	18.29557601
29111	Missouri	Lewis	22.04972095	18.48807712
29113	Missouri	Lincoln	25.40997816	13.41746698
29115	Missouri	Linn	23.54407244	21.12652654
29117	Missouri	Livingston	20.91641358	19.24600555
29119	Missouri	McDonald	25.7864633	15.28295346
29121	Missouri	Macon	22.89975582	22.7479707
29123	Missouri	Madison	23.13751231	19.11716442
29125	Missouri	Maries	20.29877979	21.47337211
29127	Missouri	Marion	23.25475658	18.07498601
29129	Missouri	Mercer	23.81213952	22.05438067
29131	Missouri	Miller	23.35806757	19.2532365
29133	Missouri	Mississippi	21.02579484	17.78644271
29135	Missouri	Moniteau	24.39674958	15.77445568
29137	Missouri	Monroe	21.8721145	23.34949215
29139	Missouri	Montgomery	21.93514826	21.17218658
29141	Missouri	Morgan	22.87552805	23.44041654
29143	Missouri	New Madrid	23.17298797	19.15471785
29145	Missouri	Newton	23.67761645	18.11176329
29147	Missouri	Nodaway	15.85814204	15.26183644
29149	Missouri	Oregon	22.55952946	23.31847073
29151	Missouri	Osage	23.12235672	17.42744641
29153	Missouri	Ozark	18.775646	28.83442387
29155	Missouri	Pemiscot	25.7067355	17.09070797
29157	Missouri	Perry	23.34203655	18.1305483
29159	Missouri	Pettis	24.60157021	16.74345353
29161	Missouri	Phelps	20.84413842	16.43566127
29163	Missouri	Pike	22.00605275	17.35840899
29165	Missouri	Platte	23.79084333	14.53512648
29167	Missouri	Polk	22.80363964	18.03670694
29169	Missouri	Pulaski	21.86142193	8.986042219
29171	Missouri	Putnam	22.17784318	24.53226824
29173	Missouri	Ralls	21.08303956	21.75871524
29175	Missouri	Randolph	21.72192384	16.78714211
29177	Missouri	Ray	22.47519993	18.54651925
29179	Missouri	Reynolds	19.52350496	23.16917173
29181	Missouri	Ripley	22.9460488	20.40146258
29183	Missouri	St. Charles	23.21397257	15.22588694
29185	Missouri	St. Clair	19.98935604	27.01436935
29186	Missouri	Ste. Genevieve	21.69051878	19.48233453
29187	Missouri	St. Francois	21.14496491	16.44125232
29189	Missouri	St. Louis	22.01997101	18.07622286
29195	Missouri	Saline	22.36296135	18.26599694
29197	Missouri	Schuyler	25.13589911	19.7869102
29199	Missouri	Scotland	29.46033025	18.10310109
29201	Missouri	Scott	24.06001352	18.0456602
29203	Missouri	Shannon	21.48003419	22.10282086
29205	Missouri	Shelby	24.08264463	21.27272727
29207	Missouri	Stoddard	21.74553174	20.01985893
29209	Missouri	Stone	16.40051655	30.98365303
29211	Missouri	Sullivan	22.44012217	20.23790387
29213	Missouri	Taney	21.08071331	21.67872234
29215	Missouri	Texas	21.24281413	21.08247624
29217	Missouri	Vernon	23.58242401	19.37353858
29219	Missouri	Warren	23.77920544	17.58232261
29221	Missouri	Washington	22.8039931	16.68203504
29223	Missouri	Wayne	20.56089011	23.51775644
29225	Missouri	Webster	27.26482395	15.37753458
29227	Missouri	Worth	20.34313726	24.75490196
29229	Missouri	Wright	25.5903798	19.75187725
29510	Missouri	St. Louis City	18.99563463	13.70039427
30000	Montana		21.59775206	18.72362457
30001	Montana	Beaverhead	17.40748618	22.01190983
30003	Montana	Big Horn	33.58074674	12.79802069
30005	Montana	Blaine	29.60188042	15.41060673
30007	Montana	Broadwater	19.90139688	23.66474938
30009	Montana	Carbon	17.44446519	25.77935412
30011	Montana	Carter	20.35541196	25.76736672
30013	Montana	Cascade	22.40118565	18.56864642
30015	Montana	Chouteau	23.28981723	20.38294169
30017	Montana	Custer	21.33609529	19.96374935
30019	Montana	Daniels	21.40812822	26.50257584
30021	Montana	Dawson	21.70506912	19.86175115
30023	Montana	Deer Lodge	14.35768262	23.90756763
30025	Montana	Fallon	27.0890411	16.91780822
30027	Montana	Fergus	20.84945559	24.51183299
30029	Montana	Flathead	22.01143909	19.53753942
30031	Montana	Gallatin	20.04451357	12.64435625
30033	Montana	Garfield	22.16088328	23.26498423
30035	Montana	Glacier	31.19953444	12.0244417
30037	Montana	Golden Valley	21.18644068	27.11864407
30039	Montana	Granite	15.30491415	30.55062167
30041	Montana	Hill	27.64421606	15.20768337
30043	Montana	Jefferson	20.38521948	21.44333306
30045	Montana	Judith Basin	19.3647541	27.10040984
30047	Montana	Lake	23.34545455	22.0892562
30049	Montana	Lewis and Clark	21.4992722	18.78165939
30051	Montana	Liberty	21.2345679	20.57613169
30053	Montana	Lincoln	18.23279782	28.64504395
30055	Montana	McCone	20.23880597	26.14925373
30057	Montana	Madison	15.61359489	28.21624088
30059	Montana	Meagher	19.34619507	30.7073955
30061	Montana	Mineral	18.09545876	28.89249305
30063	Montana	Missoula	18.78509315	15.57862128
30065	Montana	Musselshell	18.57665018	26.55342937
30067	Montana	Park	17.59679732	22.69956979
30069	Montana	Petroleum	17.9337232	24.95126706
30071	Montana	Phillips	23.76043201	22.33676976
30073	Montana	Pondera	23.97856664	20.4119223
30075	Montana	Powder River	16.72494173	27.15617716
30077	Montana	Powell	14.63834673	20.60849598
30079	Montana	Prairie	17.29530819	31.83072677
30081	Montana	Ravalli	19.10034282	25.79912907
